youtube_id,title,publishedAt,channel_name
hhc8oCwX-SQ,May Board of Regents Meeting,2020-05-28T18:04:03Z,Louisiana Board of Regents
Tg7GRdx4x_c,April Board of Regents Meeting,2020-04-22T20:27:23Z,Louisiana Board of Regents
BohDrA0BBEU,February 2020 Board Meeting,2020-02-20T21:58:32Z,Louisiana Board of Regents
OK3Bm30Mrc4,January 2020 Board Meeting,2020-01-10T17:01:46Z,Louisiana Board of Regents
8Bzx6Q17qAg,2019 December Board Meeting,2019-12-18T06:00:00Z,Louisiana Board of Regents
npzI7-oEdCo,October 2019 Board Meeting,2019-10-25T17:41:41Z,Louisiana Board of Regents
mXt29nANlk0,September 2019 Board Meeting (Part II),2019-09-25T20:08:13Z,Louisiana Board of Regents
XbURuux8mOA,September 2019 Board Meeting (Part I),2019-09-25T19:52:20Z,Louisiana Board of Regents
o9L7D3sGGT0,August 2019 Board Meeting,2019-09-03T17:04:34Z,Louisiana Board of Regents
V85kGwlOEuU,June 2019 Board of Regents Meeting,2019-06-25T21:20:08Z,Louisiana Board of Regents
V6jrjuv4kus,April 2019 Board Meeting,2019-05-16T14:41:16Z,Louisiana Board of Regents
m9OgWkIwJDo,March 2019 Board of Regents Meeting,2019-03-28T15:20:17Z,Louisiana Board of Regents
ER9GetwHWHw,February 2019 Board of Regents Committee and Board Meeting,2019-03-06T19:45:48Z,Louisiana Board of Regents
hx3F1s1RYiw,Board of Regents Meeting - January 2019,2019-01-15T18:13:59Z,Louisiana Board of Regents
GvL-DUcTuB4,Board of Regents Meeting - December 2018,2018-12-17T19:01:28Z,Louisiana Board of Regents
QryzFjR32WQ,October 2018 Board Meeting,2018-10-25T15:56:31Z,Louisiana Board of Regents
pTpnGgZqPKQ,September 2018 Board Meeting,2018-09-30T23:40:02Z,Louisiana Board of Regents
zcdDfEFoI2o,August 2018 Board Meeting,2018-09-17T20:55:45Z,Louisiana Board of Regents
1S4-FkVnlzQ,June 2018 Board Meeting,2018-06-25T21:55:21Z,Louisiana Board of Regents
IvNazkfQFh4,May 2018 Board Meeting,2018-05-29T13:21:43Z,Louisiana Board of Regents
jgpLspk2Q6Y,April 2018 Board Meeting as a Committee of the Whole,2018-04-25T16:31:47Z,Louisiana Board of Regents
4vPdXgg5qfQ,March 2018 Board Meeting,2018-03-27T17:07:12Z,Louisiana Board of Regents
cXTFuAY6Qhc,February 2018 Board Meeting,2018-02-27T17:47:36Z,Louisiana Board of Regents
dTw6Ki1FJTk,January 2018 Board Meeting,2018-01-10T23:05:31Z,Louisiana Board of Regents
Jir5IWx_0Hg,Board of Regents Oct 2017 Board Meeting Hosted by Sowela Technical Community College,2017-10-31T20:12:28Z,Louisiana Board of Regents
-oF-_Gb7s6Q,September 2017 Board Meeting,2017-10-02T16:22:06Z,Louisiana Board of Regents
SpkpmQs9Kx4,August 2017 Board Meeting Recap,2017-09-01T13:58:45Z,Louisiana Board of Regents
yV2NhY7heBQ,June 2017 Board Meeting Recap,2017-06-26T17:01:21Z,Louisiana Board of Regents
KQu2DR4SQkU,May 2017 Board Meeting Recap,2017-05-25T00:45:45Z,Louisiana Board of Regents
mlujbnRfo2g,February 2017 Board Meeting,2017-03-06T21:33:50Z,Louisiana Board of Regents
V6b392efdrs,"PA State Board of Education Meeting November 18, 2020",2020-11-19T19:39:20Z,Pennsylvania Department of Education
zc0zeW7haa0,"PA State Board of Education Meeting September 9, 2020",2020-09-10T17:33:44Z,Pennsylvania Department of Education
jxddfIeevrc,"PA State Board of Education Meeting - July 8, 2020",2020-07-10T16:03:42Z,Pennsylvania Department of Education
NS7TsPJcDEE,"PA State Board of Education Meeting - May 6, 2020",2020-05-13T20:37:40Z,Pennsylvania Department of Education
3bQQGvd8nH0,Understanding Value-Added Analysis - An Intro for School Board Members,2013-02-20T18:22:29Z,Pennsylvania Department of Education
YuFx9EJ9dlI,"State Board of Education Meeting September 13, 2023",2023-09-19T00:22:22Z,California Department of Education
K0XnOK6coig,"State Board of Education Meeting July 13, 2023",2023-07-19T19:16:37Z,California Department of Education
TRtoj3RdLWs,"State Board of Education Meeting July 12, 2023",2023-07-19T19:16:29Z,California Department of Education
A0HVwoagKPc,"State Board of Education Meeting May 19, 2023",2023-06-07T01:26:55Z,California Department of Education
ZhiRSvvmRgE,"State Board of Education Meeting May 18, 2023",2023-06-07T01:26:41Z,California Department of Education
9YwPXpTdNto,"State Board of Education Meeting March 9, 2023",2023-03-16T19:52:56Z,California Department of Education
xVhpuMrDu38,"State Board of Education Meeting March 8, 2023",2023-03-16T19:52:45Z,California Department of Education
ZX0sYPPjkVw,"State Board of Education Meeting January 20, 2023",2023-01-25T01:19:04Z,California Department of Education
-9xsmpQgk68,"State Board of Education Meeting January 19, 2023",2023-01-25T01:18:54Z,California Department of Education
67-RqsJnu-w,"State Board of Education Meeting November 3, 2022",2022-11-08T20:21:15Z,California Department of Education
OBOWAw5QrDY,"State Board of Education Meeting November 2, 2022",2022-11-08T20:21:10Z,California Department of Education
rOfXy2e6ewU,"State Board of Education Meeting September 15, 2022",2022-09-20T01:58:22Z,California Department of Education
rc3ZUoI7HyU,"State Board of Education Meeting September 14, 2022",2022-09-20T01:58:11Z,California Department of Education
7EkiiIE3qL8,"State Board of Education Meeting July 13, 2022",2022-07-21T19:58:29Z,California Department of Education
f6H5SjrwmUc,"State Board of Education Meeting July 14, 2022",2022-07-21T19:58:19Z,California Department of Education
p7B99EFgUs0,"CCEE Board Meeting June 16, 2022",2022-06-22T00:13:49Z,California Department of Education
W8tXfjIy0gE,"State Board of Education Meeting May 18, 2022",2022-05-23T18:37:48Z,California Department of Education
i9YPMFnJMrk,"State Board of Education Meeting March 10, 2022",2022-03-15T22:26:26Z,California Department of Education
-7THGKve5TQ,"State Board of Education Meeting March 9, 2022",2022-03-15T22:26:10Z,California Department of Education
sClKryNkZ9s,"State Board of Education Meeting January 12, 2022",2022-01-19T03:20:16Z,California Department of Education
nJJWdmuZ4kg,"State Board of Education Meeting November 3, 2021",2021-11-10T20:18:08Z,California Department of Education
yAp2XckqVv0,"State Board of Education Meeting November 4, 2021",2021-11-10T20:17:53Z,California Department of Education
8GAvwPyZ990,"California National Board Incentive Program Information Webinar October 19, 2021",2021-11-08T16:03:16Z,California Department of Education
Xv5pXCFBvXc,"State Board of Education Meeting September 9, 2021",2021-09-14T20:53:36Z,California Department of Education
Q4C_Ju1okz8,"State Board of Education Meeting July 14, 2021",2021-07-19T19:03:21Z,California Department of Education
2J-e5J0-x7w,"CCEE Board Meeting June 23-24, 2021",2021-07-01T23:23:22Z,California Department of Education
qDFjcncsbm8,"State Board of Education Meeting May 13, 2021",2021-05-18T22:21:18Z,California Department of Education
g9iIaUKlZ4g,"State Board of Education Meeting May 12, 2021",2021-05-18T22:21:12Z,California Department of Education
FeCwzcEij0I,"State Board of Education Meeting March 18, 2021",2021-03-23T01:25:30Z,California Department of Education
3hOu-2TxYvE,"State Board of Education Meeting March 17, 2021",2021-03-23T01:25:18Z,California Department of Education
N1RnHpFaivc,"State Board of Education Meeting March 16, 2021",2021-03-23T01:25:03Z,California Department of Education
sEUfckV6Z6E,"State Board of Education Meeting February 24, 2021",2021-03-01T17:49:52Z,California Department of Education
pEa5CM4Jojw,"State Board of Education Meeting January 14, 2021",2021-01-19T20:06:56Z,California Department of Education
B7nCTivlrjY,"State Board of Education Meeting January 13, 2021",2021-01-19T20:06:41Z,California Department of Education
ISbDxZSLgO8,"State Board of Education Meeting November 6, 2020",2020-11-13T19:37:19Z,California Department of Education
cAc-Aer6ZLg,"State Board of Education Meeting November 5, 2020",2020-11-13T19:36:57Z,California Department of Education
zkFhRkoRrP4,"State Board of Education Meeting September 10, 2020",2020-09-15T00:47:08Z,California Department of Education
SHovrWGPvck,"State Board of Education Meeting July 9, 2020",2020-07-14T22:20:21Z,California Department of Education
MSj3faX_NfY,"State Board of Education Meeting July 8, 2020",2020-07-14T22:20:05Z,California Department of Education
YIhqPaRJZkQ,"State Board of Education Meeting May 7, 2020",2020-05-13T04:23:49Z,California Department of Education
dVQN7JDx5p8,"State Board of Education Meeting March 11, 2020",2020-03-16T21:12:30Z,California Department of Education
iZejrBwG3_4,"State Board of Education Meeting March 12, 2020",2020-03-16T21:12:19Z,California Department of Education
4pEj1JaY2A4,"CCEE Board Meeting February 6, 2020",2020-02-11T20:03:54Z,California Department of Education
AOZlALHjqao,"State Board of Education Meeting January 9, 2020",2020-01-15T05:24:32Z,California Department of Education
It-MeRvktNw,"State Board of Education Meeting January 8, 2020",2020-01-15T05:23:37Z,California Department of Education
O31bYwfUrWg,"State Board of Education Meeting November 6, 2019",2019-11-13T20:50:40Z,California Department of Education
Ks8HdIlTa2E,"State Board of Education Meeting September 11, 2019",2019-09-17T18:43:44Z,California Department of Education
M6NUTtXmo6A,"State Board of Education Meeting July 10, 2019",2019-07-16T18:25:35Z,California Department of Education
w_zzcSDOjqk,"CCEE Board Meeting June 6, 2019",2019-06-10T17:17:04Z,California Department of Education
EkQB4i-nExs,"State Board of Education Meeting May 8, 2019",2019-05-13T19:58:46Z,California Department of Education
uwOW6OWSU6c,"State Board of Education Meeting May 7, 2019 Study Session",2019-05-13T19:58:46Z,California Department of Education
u7eHod473pQ,"State Board of Education Meeting May 9, 2019",2019-05-13T19:58:45Z,California Department of Education
SdxSiEFHhls,"State Board of Education Meeting March 13, 2019",2019-03-19T00:35:25Z,California Department of Education
Z7zZe0iM5_M,"State Board of Education Meeting March 14, 2019",2019-03-19T00:35:13Z,California Department of Education
Z38wQzuoR14,"State Board of Education Meeting January 9, 2019",2019-01-15T01:07:54Z,California Department of Education
vHD60FyDgTE,"State Board of Education Meeting January 10, 2019",2019-01-15T01:07:31Z,California Department of Education
itEFIKzhMyE,"State Board of Education Meeting November 9, 2018",2018-11-14T17:13:06Z,California Department of Education
8akgYN0wNt4,"State Board of Education Meeting November 8, 2018",2018-11-14T17:12:45Z,California Department of Education
uHpH63PsXKs,"State Board of Education Meeting September 7, 2018",2018-09-11T23:50:48Z,California Department of Education
Fd3xQcjm7wY,"State Board of Education Meeting September 6, 2018",2018-09-11T23:50:34Z,California Department of Education
80N_dFpCU8o,"State Board of Education Meeting July 11, 2018",2018-07-17T22:53:15Z,California Department of Education
AynU5nnpg4M,"State Board of Education Meeting July 12, 2018",2018-07-17T22:53:03Z,California Department of Education
sT8sJrzXObo,"State Board of Education Meeting May 9, 2018",2018-05-23T20:45:45Z,California Department of Education
vxGQ2aK3B7I,"State Board of Education Meeting April 12, 2018",2018-04-23T16:32:26Z,California Department of Education
ex7Ktgd3VS4,"CCEE Board Meeting April 12, 2018",2018-04-23T16:29:20Z,California Department of Education
GA7XGqToWHA,"State Board of Education Meeting March 15, 2018",2018-03-19T21:28:19Z,California Department of Education
5pMJ64dX0Po,"State Board of Education Meeting March 14, 2018",2018-03-19T21:28:07Z,California Department of Education
bDkNqT7iD8U,"State Board of Education Meeting January 19, 2018",2018-01-26T00:20:15Z,California Department of Education
GwTWwqytZAc,"State Board of Education Meeting January 18, 2018",2018-01-26T00:19:58Z,California Department of Education
kXvB6Xsci-E,"State Board of Education Meeting November 9, 2017",2017-11-28T23:47:50Z,California Department of Education
Ifl9NhARvmU,"State Board of Education Meeting November 8, 2017",2017-11-21T23:12:00Z,California Department of Education
KeekxiY-40E,"State Board of Education Meeting September 14, 2017",2017-09-19T23:48:06Z,California Department of Education
mE-HUgWXfRc,"State Board of Education Meeting September 13, 2017",2017-09-19T23:47:55Z,California Department of Education
74BuIMUAH1Q,"State Board of Education Meeting July 13, 2017",2017-07-18T15:18:58Z,California Department of Education
IWun2CXmia8,"State Board of Education Meeting July 12, 2017",2017-07-18T15:18:39Z,California Department of Education
jKHj3QLTzm4,"CCEE Board Meeting June 8, 2017",2017-06-16T21:04:19Z,California Department of Education
WMCxtuuEzOM,"State Board of Education Meeting May 11, 2017",2017-05-18T00:36:56Z,California Department of Education
FmCpID8rz4I,"State Board of Education Meeting May 10, 2017",2017-05-18T00:11:51Z,California Department of Education
zM3zWoBTw1Y,"CCEE Board Meeting April 6, 2017",2017-04-13T23:11:34Z,California Department of Education
hZRDvqkXo20,"State Board of Education Meeting March 9, 2017",2017-03-16T15:07:23Z,California Department of Education
rdkFd-KMwnk,"State Board of Education Meeting March 8, 2017",2017-03-16T15:07:01Z,California Department of Education
7S1sYobwAiE,"State Board of Education Meeting January 11, 2017",2017-01-20T22:50:20Z,California Department of Education
xGsaGAm8mHs,"State Board of Education Meeting January 12, 2017",2017-01-20T22:50:10Z,California Department of Education
HSUPzI8KCsc,"State Board of Education Meeting November 2, 2016",2016-11-14T22:49:01Z,California Department of Education
c7HxBUYHuLE,"State Board of Education Meeting November 3, 2016",2016-11-14T22:48:46Z,California Department of Education
4DiPqfbqm9s,"State Board of Education Meeting September 8, 2016",2016-09-22T15:25:09Z,California Department of Education
gTs-2Wh695I,"State Board of Education Meeting September 9, 2016",2016-09-22T15:25:09Z,California Department of Education
GZHn92tMfNA,Building a Teacher Growth and Development Continuum Through National Board Certification,2016-03-09T19:57:16Z,California Department of Education
Yra19HJS0Uk,"State Board of Education 8/2/2010 Meeting Item 3, Part 2",2015-01-22T00:57:13Z,California Department of Education
KBfJZaDhpt4,"State Board of Education 8/2/2010 Meeting Item 3, Part 1",2015-01-22T00:56:39Z,California Department of Education
eKXd_ZlU0Dc,Montana Board of Regents Meeting - September 20th & 21st 2023,2023-09-25T21:23:55Z,Montana Board of Regents
oqwpAQR1czg,"Montana Board of Regents Meeting - September 21st, 2023",2023-09-21T17:42:57Z,Montana Board of Regents
9CZHGyScoRc,"Montana Board of Regents Meeting - September 20th, 2023",2023-09-20T23:22:44Z,Montana Board of Regents
hga-n_tqlTw,"Montana Board of Regents Meeting - July 11, 2023",2023-07-12T03:02:19Z,Montana Board of Regents
JmZQrRGWLnM,May 17th and 18th 2023 Board of Regents Meeting,2023-05-22T21:27:05Z,Montana Board of Regents
t7nUfmbnBfw,Montana Board of Regents Meeting - March 15th & 16th 2023,2023-03-20T15:29:48Z,Montana Board of Regents
YncyFq7fyTI,"Montana Board of Regents Meeting, January 3, 2023",2023-01-05T23:57:36Z,Montana Board of Regents
iriW6OXgBUo,"Montana Board of Regents Meeting - November 17 and 18, 2022",2022-12-14T20:54:02Z,Montana Board of Regents
MVm93N5VN88,"Montana Board of Education Meeting - November 18, 2022",2022-11-18T20:57:41Z,Montana Board of Regents
8Nw7I9wo4o4,Montana Board of Regents Live Stream,2022-11-02T19:14:14Z,Montana Board of Regents
ukZAeQrEpRI,"Montana Board of Regents - September 21-22, 2022 Meeting",2022-10-05T17:01:05Z,Montana Board of Regents
qLQ4QXZbs9w,"Montana Board of Regents Meeting - July 14, 2022",2022-07-14T15:32:05Z,Montana Board of Regents
nNnE2-B_XvE,"Montana Board of Regents Conference Call - June 20, 2022",2022-06-20T20:02:30Z,Montana Board of Regents
aAouV9p_Ec8,"Montana Board of Regents Meeting - May 19, 2022",2022-05-26T20:28:09Z,Montana Board of Regents
mqHP50Vo_XM,"Montana Board of Regents Meeting - May 18, 2022",2022-05-26T20:27:00Z,Montana Board of Regents
Had-wepES20,Montana Board of Regents - March 10th 2022,2022-03-19T02:58:29Z,Montana Board of Regents
cYXYnQj3Ryo,Montana Board of Regents March 11th 2022,2022-03-17T21:00:37Z,Montana Board of Regents
0CdQfdNb7P0,"MUS Board of Regents - November 18, 2021",2022-01-31T19:18:17Z,Montana Board of Regents
13xEvNXnjQU,"MUS Board of Regents - November 19, 2021",2022-01-31T18:31:29Z,Montana Board of Regents
4-jlWZsiyPw,"Montana Board of Regents Meeting- January 6, 2022",2022-01-06T17:26:05Z,Montana Board of Regents
guPnvq5rSJc,"Montana Board of Education Meeting- November 19, 2021 Live Stream",2021-11-19T21:54:31Z,Montana Board of Regents
S3QRJ9ptVM0,"MUS Board of Regents Meeting- November 19, 2021 Live Stream",2021-11-19T19:11:28Z,Montana Board of Regents
MaxWTnvBa9E,"MUS Board of Regents Meeting- November 18, 2021 Live Stream",2021-11-19T00:29:27Z,Montana Board of Regents
4_6sj5TvvoY,"MUS Board of Regents Meeting  September 15, 2021",2021-09-24T00:02:53Z,Montana Board of Regents
hQMDGtbjdFc,"MUS Board of Regents Meeting  September 16, 2021",2021-09-23T22:50:19Z,Montana Board of Regents
ddP1c069HeA,"Montana Board of Regents Meeting, August 16, 2021",2021-08-16T17:18:42Z,Montana Board of Regents
ggMx2ysTUpw,"Montana Board of Regents Meeting, July 15, 2021",2021-07-16T16:56:19Z,Montana Board of Regents
OYa1JPEVxsI,"Montana Board of Regents Meeting, May 26, 2021",2021-06-08T19:01:10Z,Montana Board of Regents
93bNVAuxHO0,"Montana Board of Regents Meeting- May 27, 2021",2021-05-27T18:11:35Z,Montana Board of Regents
UMrqYLbwKOI,"Montana Board of Regents Meeting, May 19, 2021",2021-05-26T22:59:20Z,Montana Board of Regents
dVnwQ68-k2M,"Montana Board of Regents Meeting- March 11, 2021",2021-04-29T19:57:23Z,Montana Board of Regents
d9SOkON2q1A,"Montana Board of Regents Meeting, January 5, 2021",2021-01-06T00:02:27Z,Montana Board of Regents
-QzkcDpwFEw,"MUS Board of Regents - November 19, 2020",2020-12-29T19:40:08Z,Montana Board of Regents
lo72clUr5rk,"MUS Board of Regents - November 20, 2020",2020-12-11T17:43:29Z,Montana Board of Regents
Q8ubeqflWjQ,"MUS Board of Regents - September 16, 2020",2020-11-09T17:31:57Z,Montana Board of Regents
J8yr_mVegws,"MUS Board of Regents - September 16, 2020",2020-09-16T23:43:23Z,Montana Board of Regents
FFq5NP5YIBY,"MUS Board of Regents - May 20, 2020",2020-06-09T23:03:36Z,Montana Board of Regents
s5Vx6SRPMaA,"MUS Board of Regents - March 6, 2020 Live Stream",2020-03-06T17:53:04Z,Montana Board of Regents
7KV6i5UHoqo,"MUS Board of Regents - March 5, 2020 Live Stream",2020-03-06T01:00:23Z,Montana Board of Regents
FAkaVn8gRb4,"Montana Board of Education Meeting - November 22, 2019",2019-12-19T16:28:33Z,Montana Board of Regents
Pg1wtPzPCf4,"MUS Board of Regents - November 22, 2019",2019-12-19T16:28:29Z,Montana Board of Regents
3cgr-eKKzyc,"MUS Board of Regents - November 21, 2019",2019-12-19T16:28:19Z,Montana Board of Regents
gSi3KRls_F4,"Montana Board of Education Meeting - November 22, 2019 live stream",2019-11-22T21:36:17Z,Montana Board of Regents
4S0SpzgTwfs,"MUS Board of Regents - September 14, 2016 AM",2019-11-19T23:53:28Z,Montana Board of Regents
0bL9iAYTcyo,"MUS Board of Regents - September 15, 2016",2019-11-19T23:52:26Z,Montana Board of Regents
foUmkTz7up8,"MUS Board of Regents - May 20, 2016",2019-11-19T23:45:10Z,Montana Board of Regents
_qjtrPO1LIw,"MUS Board of Regents - September 14, 2016 PM",2019-11-19T23:44:58Z,Montana Board of Regents
Ti6pLPV87MU,"MUS Board of Regents - May 19, 2016 PM",2019-11-19T22:33:05Z,Montana Board of Regents
-8cEAsd_9A4,"MUS Board of Regents - March 4, 2016",2019-11-19T22:32:58Z,Montana Board of Regents
4tgRlFL9oJQ,"MUS Board of Regents - November 20, 2015",2019-11-19T22:00:20Z,Montana Board of Regents
c2Na3mSq4XE,"MUS Board of Regents - September 16, 2015 AM",2019-11-19T22:00:14Z,Montana Board of Regents
wTVQK96DXJI,"MUS Board of Regents - September 17, 2015",2019-11-19T21:59:56Z,Montana Board of Regents
Rod7hlK-G6k,"MUS Board of Regents - March 3, 2016 AM",2019-11-19T21:59:41Z,Montana Board of Regents
r1_zwkM8csQ,"MUS Board of Regents - September 16, 2015 PM",2019-11-19T21:59:28Z,Montana Board of Regents
guyd3PqvLGU,"MUS Board of Regents - March 3, 2016 PM",2019-11-19T21:59:17Z,Montana Board of Regents
BFY3qzJkB78,"MUS Board of Regents - May 19, 2016 AM",2019-11-19T21:59:07Z,Montana Board of Regents
bSWVWPFRwGk,"MUS Board of Regents - November 19, 2015 PM",2019-11-19T18:49:19Z,Montana Board of Regents
VDEKZ9kvSD4,"MUS Board of Regents - November 19, 2015 AM",2019-11-19T18:23:24Z,Montana Board of Regents
tnM-MwF6OV0,"MUS Board of Regents - May 21, 2015 PM",2019-11-19T17:19:49Z,Montana Board of Regents
1vrvLGf1Snc,"MUS Board of Regents - May 22, 2015",2019-11-19T17:19:44Z,Montana Board of Regents
ZChuHEvqDps,"MUS Board of Regents - May 21, 2015 AM (1 of 2)",2019-11-19T16:16:07Z,Montana Board of Regents
QYJGCnOHjNU,"MUS Board of Regents - May 21, 2015 AM (2 of 2)",2019-11-19T16:16:01Z,Montana Board of Regents
89WOZyUc2nI,"MUS Board of Regents - September 18, 2014",2019-11-18T23:00:15Z,Montana Board of Regents
jirQg4V-cZM,"MUS Board of Regents - September 17, 2014 PM",2019-11-18T21:26:48Z,Montana Board of Regents
q3mlHTh5vgg,"MUS Board of Regents - September 17, 2014 AM",2019-11-18T20:11:19Z,Montana Board of Regents
aYrs4uYNcHU,"MUS Board of Regents - November 21, 2014",2019-11-18T20:11:15Z,Montana Board of Regents
t0CAtgeY7wk,"MUS Board of Regents - November 20, 2014 PM",2019-11-18T20:11:09Z,Montana Board of Regents
Du46gYA3qLU,"MUS Board of Regents - November 20, 2014 AM",2019-11-18T17:24:41Z,Montana Board of Regents
Xtrd6T8CEiE,"MUS Board of Regents - May 23, 2014",2019-11-15T23:41:34Z,Montana Board of Regents
L_xeYELUChw,"MUS Board of Regents - May 22, 2014 PM",2019-11-15T23:35:37Z,Montana Board of Regents
WnU_D_KQTls,"MUS Board of Regents - May 22, 2014 AM",2019-11-15T23:35:31Z,Montana Board of Regents
poccS1yNWDc,"MUS Board of Regents - March 7, 2014",2019-11-15T23:35:25Z,Montana Board of Regents
zoe11_jOMio,"MUS Board of Regents -March 6, 2014 PM",2019-11-15T23:35:10Z,Montana Board of Regents
KUsMgsbPwLw,"MUS Board of Regents -March 6, 2014 AM (2 of 2)",2019-11-15T00:01:14Z,Montana Board of Regents
ZblcP5McoRY,"MUS Board of Regents - March 6, 2014 AM (1 of 2)",2019-11-14T23:44:52Z,Montana Board of Regents
PIyKFQep46I,"MUS Board of Regents - May 23, 2013 - PM",2019-11-13T21:49:40Z,Montana Board of Regents
